,ID,UPDATE,STATUS,MOTIVE,INTEREST_RATE,AMOUNT,PRODUCT_ID,CAT,TXN,CP,DELIVERY_SCORE,SALES_CHANNEL
11590,3407,2019-12-11,,,0,0,8,0,1925.57790159082,0,Sin Puntuación,Marketing
11591,3491,2019-11-16,,,0,0,8,0,10449.1477950267,0,Sin Puntuación,Marketing
11592,3540,2019-11-26,,,0,0,8,0,1354.72506461791,0,Sin Puntuación,Marketing
11593,3590,2019-12-08,,,0,0,8,0,484.509371319193,0,Sin Puntuación,Marketing
11594,3599,2019-11-16,,,0,0,8,0,2409.31811666436,0,Sin Puntuación,Marketing
11595,3664,2019-12-06,,,0,0,8,0,3607.50746095695,0,Sin Puntuación,Marketing
11596,3669,2020-01-14,,,0,0,8,0,24.7379345861174,0,Sin Puntuación,Marketing
11597,3691,2019-11-25,,,0,0,8,0,30.7404991956727,0,Sin Puntuación,Marketing
11598,3764,2019-11-19,,,0,0,8,0,378.999151180394,0,Sin Puntuación,Marketing
11599,3828,2019-12-09,,,0,0,8,0,493.74768945933,0,Sin Puntuación,Marketing
11600,3845,2019-11-17,,,0,0,8,0,11.8923080840303,0,Sin Puntuación,Marketing
11601,3931,2019-11-30,,,0,0,8,0,1733.33907959873,0,Sin Puntuación,Marketing
11602,3932,2019-11-21,,,0,0,8,0,347.356262396722,0,Sin Puntuación,Marketing
11603,3952,2019-11-24,,,0,0,8,0,78.7702869904754,0,Sin Puntuación,Marketing
11604,4011,2019-12-01,,,0,0,8,0,17.2817830503434,0,Sin Puntuación,Marketing
11605,4021,2019-11-18,,,0,0,8,0,305.031558244479,0,Sin Puntuación,Marketing
11606,4038,2019-11-26,,,0,0,8,0,246.964574073565,0,Sin Puntuación,Marketing
11607,4045,2019-12-04,,,0,0,8,0,39.9296621805951,0,Sin Puntuación,Marketing
11608,4052,2019-11-24,,,0,0,8,0,5773.77481601373,0,Sin Puntuación,Marketing
11609,4117,2020-10-10,,,0,0,8,0,1969.14994694734,0,Sin Puntuación,Marketing
11610,4117,2021-01-30,,,0,0,8,0,274.203676666614,0,Sin Puntuación,Marketing
11611,4193,2020-02-21,,,0,0,8,0,178.130412669366,0,Sin Puntuación,Marketing
11612,4209,2020-03-12,,,0,0,8,0,408.611223081703,0,Sin Puntuación,Marketing
11613,4265,2019-11-24,,,0,0,8,0,5.95626634391275,0,Sin Puntuación,Marketing
11614,4276,2019-12-14,,,0,0,8,0,248.405988919059,0,Sin Puntuación,Marketing
11615,4281,2019-12-06,,,0,0,8,0,25.8721959244051,0,Sin Puntuación,Marketing
11616,4318,2020-01-05,,,0,0,8,0,931.080978314375,0,Sin Puntuación,Marketing
11617,4327,2019-11-24,,,0,0,8,0,218.05247894421,0,Sin Puntuación,Marketing
11618,4402,2020-03-21,,,0,0,8,0,60.3245301520317,0,Sin Puntuación,Marketing
11619,4439,2019-11-26,,,0,0,8,0,76.980266956996,0,Sin Puntuación,Marketing
11620,4460,2019-11-23,,,0,0,8,0,303.624255844004,0,Sin Puntuación,Marketing
11621,4519,2019-11-26,,,0,0,8,0,158.456763853457,0,Sin Puntuación,Marketing
11622,4539,2020-01-17,,,0,0,8,0,93.1361092471358,0,Sin Puntuación,Marketing
11623,4575,2020-01-08,,,0,0,8,0,12.0214386120466,0,Sin Puntuación,Marketing
11624,4602,2019-12-14,,,0,0,8,0,363.861506343174,0,Sin Puntuación,Marketing
11625,4627,2019-12-05,,,0,0,8,0,1359.64690935636,0,Sin Puntuación,Marketing
11626,4693,2020-06-25,,,0,0,8,0,40.6929003865534,0,Sin Puntuación,Marketing
11627,4702,2019-11-28,,,0,0,8,0,62.651931886944,0,Sin Puntuación,Marketing
11628,4703,2019-11-27,,,0,0,8,0,94.9630948225784,0,Sin Puntuación,Marketing
11629,4716,2019-12-01,,,0,0,8,0,178.670653301554,0,Sin Puntuación,Marketing
11630,4733,2019-12-09,,,0,0,8,0,8.27818035462586,0,Sin Puntuación,Marketing
11631,4804,2019-11-28,,,0,0,8,0,63.1532140727436,0,Sin Puntuación,Marketing
11632,4812,2019-11-17,,,0,0,8,0,571.474204798122,0,Sin Puntuación,Marketing
11633,4876,2019-11-27,,,0,0,8,0,40.7209737742022,0,Sin Puntuación,Marketing
11634,4881,2019-11-18,,,0,0,8,0,135.853314091897,0,Sin Puntuación,Marketing
11635,4890,2020-01-13,,,0,0,8,0,1929.0526800558,0,Sin Puntuación,Marketing
11636,4911,2019-12-09,,,0,0,8,0,8.93213343841908,0,Sin Puntuación,Marketing
11637,4923,2019-11-14,,,0,0,8,0,76.9634555649743,0,Sin Puntuación,Marketing
11638,4970,2019-12-22,,,0,0,8,0,39.2142178798517,0,Sin Puntuación,Marketing
11639,4991,2020-01-13,,,0,0,8,0,139.436051662385,0,Sin Puntuación,Marketing
11640,101,2019-11-22,,,0,0,9,0,233.349344464175,0,Sin Puntuación,Marketing
11641,136,2019-12-04,,,0,0,9,0,1.23886347464977,0,Sin Puntuación,Marketing
11642,171,2019-12-10,,,0,0,9,0,373.303984921334,0,Sin Puntuación,Marketing
11643,222,2019-12-15,,,0,0,9,0,37.9647919726177,0,Sin Puntuación,Marketing
11644,226,2019-12-23,,,0,0,9,0,247.289340872624,0,Sin Puntuación,Marketing
11645,309,2019-12-18,,,0,0,9,0,53.3586115628064,0,Sin Puntuación,Marketing
11646,338,2019-11-22,,,0,0,9,0,263.149848073679,0,Sin Puntuación,Marketing
11647,348,2019-11-17,,,0,0,9,0,604.539400668703,0,Sin Puntuación,Marketing
11648,370,2020-02-13,,,0,0,9,0,2303.54707943326,0,Sin Puntuación,Marketing
11649,393,2019-11-27,,,0,0,9,0,2608.76393492516,0,Sin Puntuación,Marketing
11650,399,2020-01-20,,,0,0,9,0,8.46654375924691,0,Sin Puntuación,Marketing
11651,497,2019-11-21,,,0,0,9,0,627.692745377061,0,Sin Puntuación,Marketing
11652,502,2020-02-02,,,0,0,9,0,75.3905189664188,0,Sin Puntuación,Marketing
11653,569,2021-05-09,,,0,0,9,0,379.448620072052,0,Sin Puntuación,Marketing
11654,627,2019-11-16,,,0,0,9,0,4463.88312643562,0,Sin Puntuación,Marketing
11655,630,2019-11-24,,,0,0,9,0,2817.05486012683,0,Sin Puntuación,Marketing
11656,675,2019-12-18,,,0,0,9,0,923.665659725511,0,Sin Puntuación,Marketing
11657,677,2020-03-08,,,0,0,9,0,112.569022339043,0,Sin Puntuación,Marketing
11658,753,2019-12-02,,,0,0,9,0,193.030921626956,0,Sin Puntuación,Marketing
11659,771,2019-11-26,,,0,0,9,0,54.0131863441837,0,Sin Puntuación,Marketing
11660,917,2019-11-27,,,0,0,9,0,37.5587228454923,0,Sin Puntuación,Marketing
11661,996,2019-11-19,,,0,0,9,0,1.08667412022492,0,Sin Puntuación,Marketing
11662,1003,2019-12-16,,,0,0,9,0,508.706011395517,0,Sin Puntuación,Marketing
11663,1023,2019-11-19,,,0,0,9,0,1545.53077157586,0,Sin Puntuación,Marketing
11664,1025,2019-11-19,,,0,0,9,0,4137.12246940109,0,Sin Puntuación,Marketing
11665,1109,2019-12-02,,,0,0,9,0,514.170823330701,0,Sin Puntuación,Marketing
11666,1152,2020-01-20,,,0,0,9,0,126.320997458987,0,Sin Puntuación,Marketing
11667,1217,2019-11-21,,,0,0,9,0,2234.04629053348,0,Sin Puntuación,Marketing
11668,1246,2019-11-17,,,0,0,9,0,6226.26495776509,0,Sin Puntuación,Marketing
11669,1246,2019-11-20,,,0,0,9,0,2658.31680651188,0,Sin Puntuación,Marketing
11670,1253,2020-06-24,,,0,0,9,0,702.060504154203,0,Sin Puntuación,Marketing
11671,1260,2019-12-29,,,0,0,9,0,47.463710545337,0,Sin Puntuación,Marketing
11672,1270,2019-12-14,,,0,0,9,0,870.986773990827,0,Sin Puntuación,Marketing
11673,1367,2019-12-09,,,0,0,9,0,301.957053221939,0,Sin Puntuación,Marketing
11674,1385,2020-01-19,,,0,0,9,0,5502.69885024218,0,Sin Puntuación,Marketing
11675,1403,2019-12-18,,,0,0,9,0,14.5911691148893,0,Sin Puntuación,Marketing
11676,1405,2019-12-02,,,0,0,9,0,320.480589279398,0,Sin Puntuación,Marketing
11677,1457,2019-11-22,,,0,0,9,0,125.767954318374,0,Sin Puntuación,Marketing
11678,1523,2020-01-11,,,0,0,9,0,689.470096594724,0,Sin Puntuación,Marketing
11679,1591,2019-11-28,,,0,0,9,0,37.3378663480326,0,Sin Puntuación,Marketing
11680,1625,2019-12-31,,,0,0,9,0,147.183593564303,0,Sin Puntuación,Marketing
11681,1694,2019-11-26,,,0,0,9,0,63.3818509021822,0,Sin Puntuación,Marketing
11682,1695,2019-12-02,,,0,0,9,0,6.6788297879481,0,Sin Puntuación,Marketing
11683,1724,2019-11-30,,,0,0,9,0,286.394250879657,0,Sin Puntuación,Marketing
11684,1885,2019-11-25,,,0,0,9,0,27.3593761574629,0,Sin Puntuación,Marketing
11685,1912,2019-11-13,,,0,0,9,0,5.44940149381971,0,Sin Puntuación,Marketing
11686,2018,2019-12-13,,,0,0,9,0,322.469821199823,0,Sin Puntuación,Marketing
11687,2037,2019-12-25,,,0,0,9,0,2433.67978192092,0,Sin Puntuación,Marketing
11688,2114,2019-11-24,,,0,0,9,0,1376.44397995394,0,Sin Puntuación,Marketing
11689,2121,2019-12-23,,,0,0,9,0,329.773250448768,0,Sin Puntuación,Marketing
11690,2284,2019-12-25,,,0,0,9,0,2488.38340624556,0,Sin Puntuación,Marketing
11691,2311,2019-11-19,,,0,0,9,0,3105.83855114714,0,Sin Puntuación,Marketing
11692,2316,2019-11-18,,,0,0,9,0,43.68465662623,0,Sin Puntuación,Marketing
11693,2367,2019-11-30,,,0,0,9,0,7.05372727643371,0,Sin Puntuación,Marketing
11694,2457,2019-12-07,,,0,0,9,0,13.3954302189171,0,Sin Puntuación,Marketing
11695,2554,2019-11-26,,,0,0,9,0,51.9085174234054,0,Sin Puntuación,Marketing
11696,2576,2019-11-24,,,0,0,9,0,4513.25711556974,0,Sin Puntuación,Marketing
11697,2580,2019-11-26,,,0,0,9,0,8486.61499274363,0,Sin Puntuación,Marketing
11698,2580,2019-12-02,,,0,0,9,0,1706.55939696437,0,Sin Puntuación,Marketing
11699,2587,2020-11-30,,,0,0,9,0,316.436996272541,0,Sin Puntuación,Marketing
11700,2635,2019-11-14,,,0,0,9,0,24.2557588220188,0,Sin Puntuación,Marketing
11701,2652,2019-11-25,,,0,0,9,0,104.564554899926,0,Sin Puntuación,Marketing
11702,2663,2020-05-25,,,0,0,9,0,56.5890949588351,0,Sin Puntuación,Marketing
11703,2666,2019-12-20,,,0,0,9,0,21.2001228722298,0,Sin Puntuación,Marketing
11704,2672,2019-11-22,,,0,0,9,0,12.886127230256,0,Sin Puntuación,Marketing
11705,2693,2020-02-27,,,0,0,9,0,1130.54738944121,0,Sin Puntuación,Marketing
11706,2700,2019-12-05,,,0,0,9,0,15.5280178017498,0,Sin Puntuación,Marketing
11707,2846,2021-05-23,,,0,0,9,0,136.22966331729,0,Sin Puntuación,Marketing
11708,2926,2019-12-12,,,0,0,9,0,11604.2875732626,0,Sin Puntuación,Marketing
11709,2927,2019-11-17,,,0,0,9,0,3354.55831944507,0,Sin Puntuación,Marketing
11710,2933,2019-11-16,,,0,0,9,0,96.3021586367755,0,Sin Puntuación,Marketing
11711,2952,2019-11-17,,,0,0,9,0,12.3623558454841,0,Sin Puntuación,Marketing
11712,3017,2019-12-08,,,0,0,9,0,11.7855304373861,0,Sin Puntuación,Marketing
11713,3020,2019-11-27,,,0,0,9,0,147.179160957754,0,Sin Puntuación,Marketing
11714,3083,2019-12-02,,,0,0,9,0,2741.85030208637,0,Sin Puntuación,Marketing
11715,3101,2020-02-14,,,0,0,9,0,17.7585827379509,0,Sin Puntuación,Marketing
11716,3159,2019-12-30,,,0,0,9,0,44.0827865541898,0,Sin Puntuación,Marketing
11717,3179,2019-11-19,,,0,0,9,0,24.3019628329792,0,Sin Puntuación,Marketing
11718,3324,2019-12-04,,,0,0,9,0,1258.42161503948,0,Sin Puntuación,Marketing
11719,3335,2020-01-09,,,0,0,9,0,300.763765145903,0,Sin Puntuación,Marketing
11720,3337,2019-12-25,,,0,0,9,0,1115.9564749437,0,Sin Puntuación,Marketing
11721,3385,2020-08-23,,,0,0,9,0,293.749100529148,0,Sin Puntuación,Marketing
11722,3446,2019-12-03,,,0,0,9,0,420.058744287066,0,Sin Puntuación,Marketing
11723,3475,2020-04-04,,,0,0,9,0,37.4018991166541,0,Sin Puntuación,Marketing
11724,3500,2019-12-20,,,0,0,9,0,168.469411918416,0,Sin Puntuación,Marketing
11725,3609,2020-01-09,,,0,0,9,0,102.343730338764,0,Sin Puntuación,Marketing
11726,3629,2019-11-17,,,0,0,9,0,83.0857876179087,0,Sin Puntuación,Marketing
11727,3633,2020-02-27,,,0,0,9,0,984.297363311567,0,Sin Puntuación,Marketing
11728,3704,2019-11-26,,,0,0,9,0,90.4783088190343,0,Sin Puntuación,Marketing
11729,3714,2020-01-14,,,0,0,9,0,83.6457415375836,0,Sin Puntuación,Marketing
11730,3764,2019-12-22,,,0,0,9,0,181.255991781367,0,Sin Puntuación,Marketing
11731,3777,2020-03-05,,,0,0,9,0,79.6087088757591,0,Sin Puntuación,Marketing
11732,3783,2019-12-05,,,0,0,9,0,651.33476460203,0,Sin Puntuación,Marketing
11733,3834,2019-11-14,,,0,0,9,0,543.367896620671,0,Sin Puntuación,Marketing
11734,3841,2020-04-16,,,0,0,9,0,105.616356862634,0,Sin Puntuación,Marketing
11735,3856,2020-09-04,,,0,0,9,0,10316.7588122529,0,Sin Puntuación,Marketing
11736,3858,2020-01-14,,,0,0,9,0,2526.71107238833,0,Sin Puntuación,Marketing
11737,3880,2019-12-09,,,0,0,9,0,1212.89124966423,0,Sin Puntuación,Marketing
11738,3884,2020-03-29,,,0,0,9,0,120.608525185994,0,Sin Puntuación,Marketing
11739,3885,2019-12-01,,,0,0,9,0,241.598065979667,0,Sin Puntuación,Marketing
11740,3886,2020-01-09,,,0,0,9,0,1574.35414011334,0,Sin Puntuación,Marketing
11741,3962,2019-11-16,,,0,0,9,0,29.5724837095454,0,Sin Puntuación,Marketing
11742,3984,2019-11-13,,,0,0,9,0,104.63484207752,0,Sin Puntuación,Marketing
11743,3996,2019-11-21,,,0,0,9,0,28.5625354615278,0,Sin Puntuación,Marketing
11744,4203,2019-12-09,,,0,0,9,0,996.584329773607,0,Sin Puntuación,Marketing
11745,4233,2019-11-17,,,0,0,9,0,62.1382964252443,0,Sin Puntuación,Marketing
11746,4351,2019-11-18,,,0,0,9,0,657.966217470975,0,Sin Puntuación,Marketing
11747,4396,2019-11-25,,,0,0,9,0,24.8220228141227,0,Sin Puntuación,Marketing
11748,4449,2019-11-14,,,0,0,9,0,169.944265193365,0,Sin Puntuación,Marketing
11749,4460,2019-12-11,,,0,0,9,0,258.753843905478,0,Sin Puntuación,Marketing
11750,4474,2019-12-30,,,0,0,9,0,16692.3266107467,0,Sin Puntuación,Marketing
11751,4477,2020-02-07,,,0,0,9,0,38.9142353178862,0,Sin Puntuación,Marketing
11752,4510,2019-11-22,,,0,0,9,0,169.978001127114,0,Sin Puntuación,Marketing
11753,4513,2020-05-06,,,0,0,9,0,596.853422112348,0,Sin Puntuación,Marketing
11754,4516,2019-11-20,,,0,0,9,0,1366.31286228812,0,Sin Puntuación,Marketing
11755,4555,2019-12-23,,,0,0,9,0,13.7108291630627,0,Sin Puntuación,Marketing
11756,4557,2019-11-17,,,0,0,9,0,194.948652499474,0,Sin Puntuación,Marketing
11757,4578,2019-11-17,,,0,0,9,0,15381.6517647443,0,Sin Puntuación,Marketing
11758,4612,2019-11-15,,,0,0,9,0,9631.05479735216,0,Sin Puntuación,Marketing
11759,4614,2019-12-22,,,0,0,9,0,14.0065852163225,0,Sin Puntuación,Marketing
11760,4664,2020-01-25,,,0,0,9,0,2.4810641397516,0,Sin Puntuación,Marketing
11761,4680,2019-11-25,,,0,0,9,0,176.150951764199,0,Sin Puntuación,Marketing
11762,4716,2020-02-05,,,0,0,9,0,251.031061022408,0,Sin Puntuación,Marketing
11763,4751,2020-01-25,,,0,0,9,0,57.5118067220339,0,Sin Puntuación,Marketing
11764,4819,2019-11-25,,,0,0,9,0,26.1961264970977,0,Sin Puntuación,Marketing
11765,4837,2020-04-07,,,0,0,9,0,37.6218937852574,0,Sin Puntuación,Marketing
11766,4866,2020-01-08,,,0,0,9,0,74.4585236303322,0,Sin Puntuación,Marketing
11767,4889,2019-12-29,,,0,0,9,0,713.558033904975,0,Sin Puntuación,Marketing
11768,11,2019-11-18,,,0,0,2,0,401.917335947676,0,Sin Puntuación,Marketing
11769,64,2019-12-02,,,0,0,2,0,16404.2982992651,0,Sin Puntuación,Marketing
11770,117,2019-11-16,,,0,0,2,0,6798.163804598,0,Sin Puntuación,Marketing
11771,118,2019-12-02,,,0,0,2,0,196.357069033324,0,Sin Puntuación,Marketing
11772,153,2019-11-22,,,0,0,2,0,426.724090925692,0,Sin Puntuación,Marketing
11773,162,2019-11-19,,,0,0,2,0,5819.40103326453,0,Sin Puntuación,Marketing
11774,176,2020-10-01,,,0,0,2,0,246.070240280718,0,Sin Puntuación,Marketing
11775,276,2019-11-25,,,0,0,2,0,2229.59909824491,0,Sin Puntuación,Marketing
11776,280,2019-12-07,,,0,0,2,0,601.099262464013,0,Sin Puntuación,Marketing
11777,323,2019-12-26,,,0,0,2,0,333.332556449044,0,Sin Puntuación,Marketing
11778,387,2019-12-30,,,0,0,2,0,384.416795561361,0,Sin Puntuación,Marketing
11779,399,2020-02-24,,,0,0,2,0,91.6477632550374,0,Sin Puntuación,Marketing
11780,499,2020-03-17,,,0,0,2,0,99.3221821338044,0,Sin Puntuación,Marketing
11781,630,2019-11-20,,,0,0,2,0,196.935271190722,0,Sin Puntuación,Marketing
11782,640,2019-11-16,,,0,0,2,0,3286.68845972771,0,Sin Puntuación,Marketing
11783,652,2021-09-09,,,0,0,2,0,66.4212294290304,0,Sin Puntuación,Marketing
11784,679,2020-04-02,,,0,0,2,0,69.23320845394,0,Sin Puntuación,Marketing
11785,757,2020-03-22,,,0,0,2,0,102.163266218897,0,Sin Puntuación,Marketing
11786,779,2019-12-30,,,0,0,2,0,60.8657803679463,0,Sin Puntuación,Marketing
11787,797,2020-03-06,,,0,0,2,0,65.0301362187718,0,Sin Puntuación,Marketing
11788,809,2019-11-26,,,0,0,2,0,74.9989264839704,0,Sin Puntuación,Marketing
11789,812,2019-12-23,,,0,0,2,0,456.620533884405,0,Sin Puntuación,Marketing
11790,831,2019-11-20,,,0,0,2,0,71.6339404926536,0,Sin Puntuación,Marketing
11791,866,2019-11-25,,,0,0,2,0,3148.21884210505,0,Sin Puntuación,Marketing
11792,958,2019-12-25,,,0,0,2,0,61.6836240721273,0,Sin Puntuación,Marketing
11793,1020,2019-12-09,,,0,0,2,0,76.977548461406,0,Sin Puntuación,Marketing
11794,1029,2020-02-29,,,0,0,2,0,877.160923307536,0,Sin Puntuación,Marketing
11795,1052,2019-12-08,,,0,0,2,0,249.981105401112,0,Sin Puntuación,Marketing
11796,1132,2019-11-15,,,0,0,2,0,125.263020141094,0,Sin Puntuación,Marketing
11797,1147,2020-02-11,,,0,0,2,0,377.762495433893,0,Sin Puntuación,Marketing
11798,1155,2019-11-20,,,0,0,2,0,39.1281690077849,0,Sin Puntuación,Marketing
11799,1174,2019-12-13,,,0,0,2,0,82.5608236892496,0,Sin Puntuación,Marketing
11800,1346,2019-11-25,,,0,0,2,0,41.9727660787418,0,Sin Puntuación,Marketing
11801,1367,2019-11-24,,,0,0,2,0,269.935809882146,0,Sin Puntuación,Marketing
11802,1409,2019-11-25,,,0,0,2,0,1212.06472463344,0,Sin Puntuación,Marketing
11803,1458,2020-03-21,,,0,0,2,0,171.817040460856,0,Sin Puntuación,Marketing
11804,1475,2020-01-05,,,0,0,2,0,11.7059990060118,0,Sin Puntuación,Marketing
11805,1484,2019-11-19,,,0,0,2,0,7133.03838541322,0,Sin Puntuación,Marketing
11806,1503,2020-01-03,,,0,0,2,0,1827.75191666608,0,Sin Puntuación,Marketing
11807,1518,2019-12-08,,,0,0,2,0,40.5274715381195,0,Sin Puntuación,Marketing
11808,1536,2019-11-26,,,0,0,2,0,18.720181755548,0,Sin Puntuación,Marketing
11809,1545,2019-11-24,,,0,0,2,0,1356.03920076228,0,Sin Puntuación,Marketing
11810,1625,2020-01-07,,,0,0,2,0,3102.75098204337,0,Sin Puntuación,Marketing
11811,1644,2019-12-12,,,0,0,2,0,831.505382523663,0,Sin Puntuación,Marketing
11812,1679,2022-06-03,,,0,0,2,0,16.2299622222504,0,Sin Puntuación,Marketing
11813,1687,2019-11-25,,,0,0,2,0,2523.97281505444,0,Sin Puntuación,Marketing
11814,1694,2019-11-24,,,0,0,2,0,709.193592791286,0,Sin Puntuación,Marketing
11815,1728,2019-12-16,,,0,0,2,0,13.6202021414164,0,Sin Puntuación,Marketing
11816,1734,2019-12-03,,,0,0,2,0,191.428355399284,0,Sin Puntuación,Marketing
11817,1812,2019-11-17,,,0,0,2,0,6333.16456945117,0,Sin Puntuación,Marketing
11818,1871,2020-04-24,,,0,0,2,0,143.208757092345,0,Sin Puntuación,Marketing
11819,1954,2019-11-19,,,0,0,2,0,309.931941848774,0,Sin Puntuación,Marketing
11820,1954,2019-12-23,,,0,0,2,0,1289.60954793086,0,Sin Puntuación,Marketing
11821,1956,2019-11-18,,,0,0,2,0,2245.86062354722,0,Sin Puntuación,Marketing
11822,1977,2019-12-11,,,0,0,2,0,70.0736575052376,0,Sin Puntuación,Marketing
11823,1980,2020-04-15,,,0,0,2,0,5351.75388303284,0,Sin Puntuación,Marketing
11824,1992,2020-06-22,,,0,0,2,0,431.799264147018,0,Sin Puntuación,Marketing
11825,2002,2019-11-16,,,0,0,2,0,6.7274556157693,0,Sin Puntuación,Marketing
11826,2003,2019-11-17,,,0,0,2,0,221.286921180734,0,Sin Puntuación,Marketing
11827,2088,2019-12-13,,,0,0,2,0,687.070028034392,0,Sin Puntuación,Marketing
11828,2108,2019-12-06,,,0,0,2,0,106.712173817817,0,Sin Puntuación,Marketing
11829,2255,2019-11-27,,,0,0,2,0,141.624332491417,0,Sin Puntuación,Marketing
11830,2266,2019-11-24,,,0,0,2,0,98.6248230923164,0,Sin Puntuación,Marketing
11831,2294,2019-11-19,,,0,0,2,0,49.3557505099756,0,Sin Puntuación,Marketing
11832,2303,2019-12-25,,,0,0,2,0,15307.7109344644,0,Sin Puntuación,Marketing
11833,2319,2019-12-13,,,0,0,2,0,116.363756989259,0,Sin Puntuación,Marketing
11834,2383,2019-11-24,,,0,0,2,0,3060.08541237726,0,Sin Puntuación,Marketing
11835,2539,2019-11-14,,,0,0,2,0,43.205218355406,0,Sin Puntuación,Marketing
11836,2564,2019-12-15,,,0,0,2,0,4054.94023880838,0,Sin Puntuación,Marketing
11837,2584,2019-12-03,,,0,0,2,0,3743.9843543043,0,Sin Puntuación,Marketing
11838,2587,2020-12-04,,,0,0,2,0,153.284998089366,0,Sin Puntuación,Marketing
11839,2622,2019-11-23,,,0,0,2,0,956.359360481148,0,Sin Puntuación,Marketing
11840,2643,2019-11-23,,,0,0,2,0,872.58717402084,0,Sin Puntuación,Marketing
11841,2661,2020-03-23,,,0,0,2,0,186.438387593334,0,Sin Puntuación,Marketing
11842,2706,2019-11-22,,,0,0,2,0,458.479277374981,0,Sin Puntuación,Marketing
11843,2740,2019-12-02,,,0,0,2,0,2350.45069658961,0,Sin Puntuación,Marketing
11844,2757,2019-12-06,,,0,0,2,0,919.271732594663,0,Sin Puntuación,Marketing
11845,2762,2019-12-14,,,0,0,2,0,748.162408549841,0,Sin Puntuación,Marketing
11846,2883,2020-03-14,,,0,0,2,0,4.18835363151647,0,Sin Puntuación,Marketing
11847,2966,2019-11-15,,,0,0,2,0,501.388094054211,0,Sin Puntuación,Marketing
11848,2980,2019-11-19,,,0,0,2,0,1422.71200271733,0,Sin Puntuación,Marketing
11849,3045,2020-02-17,,,0,0,2,0,65.12597750639,0,Sin Puntuación,Marketing
11850,3093,2019-11-21,,,0,0,2,0,1339.81693163269,0,Sin Puntuación,Marketing
11851,3156,2020-05-19,,,0,0,2,0,2587.42919301949,0,Sin Puntuación,Marketing
11852,3217,2019-11-23,,,0,0,2,0,10.4620233583971,0,Sin Puntuación,Marketing
11853,3293,2020-01-05,,,0,0,2,0,129.808367045658,0,Sin Puntuación,Marketing
11854,3312,2020-01-05,,,0,0,2,0,205.327706302111,0,Sin Puntuación,Marketing
11855,3322,2019-12-13,,,0,0,2,0,10367.8469173596,0,Sin Puntuación,Marketing
11856,3331,2019-11-21,,,0,0,2,0,71.0839043003728,0,Sin Puntuación,Marketing
11857,3337,2020-03-25,,,0,0,2,0,90.65351252875,0,Sin Puntuación,Marketing
11858,3339,2019-11-23,,,0,0,2,0,203.691275891401,0,Sin Puntuación,Marketing
11859,3352,2019-11-21,,,0,0,2,0,6.42330457281772,0,Sin Puntuación,Marketing
11860,3373,2019-12-23,,,0,0,2,0,1613.01694282541,0,Sin Puntuación,Marketing
11861,3398,2019-11-27,,,0,0,2,0,10.6190411172103,0,Sin Puntuación,Marketing
11862,3402,2020-01-04,,,0,0,2,0,101.784083539538,0,Sin Puntuación,Marketing
11863,3512,2019-11-22,,,0,0,2,0,322.907497100807,0,Sin Puntuación,Marketing
11864,3535,2019-11-25,,,0,0,2,0,79.818942086896,0,Sin Puntuación,Marketing
11865,3635,2020-01-15,,,0,0,2,0,120.564393876346,0,Sin Puntuación,Marketing
11866,3636,2020-01-25,,,0,0,2,0,78.2142421791631,0,Sin Puntuación,Marketing
11867,3689,2019-12-28,,,0,0,2,0,594.194674169541,0,Sin Puntuación,Marketing
11868,3705,2019-12-08,,,0,0,2,0,1340.08519275672,0,Sin Puntuación,Marketing
11869,3732,2019-11-23,,,0,0,2,0,143.399920918095,0,Sin Puntuación,Marketing
11870,3805,2019-12-21,,,0,0,2,0,445.204189704682,0,Sin Puntuación,Marketing
11871,3816,2019-11-23,,,0,0,2,0,706.076105304577,0,Sin Puntuación,Marketing
11872,3976,2019-12-03,,,0,0,2,0,46.0387731918106,0,Sin Puntuación,Marketing
11873,4046,2019-11-19,,,0,0,2,0,1720.0757264338,0,Sin Puntuación,Marketing
11874,4083,2019-12-03,,,0,0,2,0,45.752993944675,0,Sin Puntuación,Marketing
11875,4189,2020-01-15,,,0,0,2,0,63.9249018221116,0,Sin Puntuación,Marketing
11876,4204,2019-11-18,,,0,0,2,0,73.6647906468834,0,Sin Puntuación,Marketing
11877,4256,2019-11-25,,,0,0,2,0,114.156490607149,0,Sin Puntuación,Marketing
11878,4263,2019-11-21,,,0,0,2,0,1999.18375719587,0,Sin Puntuación,Marketing
11879,4273,2019-11-21,,,0,0,2,0,3432.19347368539,0,Sin Puntuación,Marketing
11880,4340,2019-11-24,,,0,0,2,0,7.07910718927118,0,Sin Puntuación,Marketing
11881,4359,2019-12-14,,,0,0,2,0,262.370286800332,0,Sin Puntuación,Marketing
11882,4420,2020-03-09,,,0,0,2,0,171.16480465494,0,Sin Puntuación,Marketing
11883,4487,2019-11-16,,,0,0,2,0,84.3924712147622,0,Sin Puntuación,Marketing
11884,4541,2020-01-24,,,0,0,2,0,416.170509484446,0,Sin Puntuación,Marketing
11885,4607,2019-11-19,,,0,0,2,0,1104.24869959189,0,Sin Puntuación,Marketing
11886,4653,2019-11-25,,,0,0,2,0,1712.44054123913,0,Sin Puntuación,Marketing
11887,4693,2020-08-26,,,0,0,2,0,165.410282517071,0,Sin Puntuación,Marketing
11888,4709,2019-12-02,,,0,0,2,0,751.915364799952,0,Sin Puntuación,Marketing
